ID;Elevation;Date;Hour;Temperature
2602;High;2022-07-17;12:20:54;101.282
2603;High;2022-07-17;12:50:54;99.885
2604;High;2022-07-17;01:20:54;99.489
2605;High;2022-07-17;01:50:54;85.915
2606;High;2022-07-17;02:20:54;91.8
2607;High;2022-07-17;02:50:54;93.493
2608;High;2022-07-17;03:20:54;93.115
2609;High;2022-07-17;03:50:54;99.885
2610;High;2022-07-17;04:20:54;90.495
2611;High;2022-07-17;04:50:54;95.207
2612;High;2022-07-17;05:20:54;96.168
2613;High;2022-07-17;05:50:54;97.916
2614;High;2022-07-17;06:20:54;98.503
2615;High;2022-07-17;06:50:54;98.503
2616;High;2022-07-17;07:20:54;94.825
2617;High;2022-07-17;07:50:54;92.737
2618;High;2022-07-17;08:20:54;81.797
2619;High;2022-07-17;08:50:54;70.137
2620;High;2022-07-17;09:20:54;60.195
2621;High;2022-07-17;09:50:54;58.131
2622;High;2022-07-17;10:20:54;55.711
2623;High;2022-07-17;10:50:54;53.973
2624;High;2022-07-17;11:20:54;52.75
2625;High;2022-07-17;11:50:54;52.225
2626;High;2022-07-18;12:20:54;51.346
2627;High;2022-07-18;12:50:54;53.1
2628;High;2022-07-18;01:20:54;52.925
2629;High;2022-07-18;01:50:54;51.523
2630;High;2022-07-18;02:20:54;48.871
2631;High;2022-07-18;02:50:54;49.05
2632;High;2022-07-18;03:20:54;49.404
2633;High;2022-07-18;03:50:54;48.695
2634;High;2022-07-18;04:20:54;48.871
2635;High;2022-07-18;04:50:54;47.446
2636;High;2022-07-18;05:20:54;47.802
2637;High;2022-07-18;05:50:54;47.088
2638;High;2022-07-18;06:20:54;47.624
2639;High;2022-07-18;06:50:54;48.871
2640;High;2022-07-18;07:20:54;49.582
2641;High;2022-07-18;07:50:54;49.05
2642;High;2022-07-18;08:20:54;50.819
2643;High;2022-07-18;08:50:54;51.346
2644;High;2022-07-18;09:20:54;52.925
2645;High;2022-07-18;09:50:54;78.098
2646;High;2022-07-18;10:20:54;93.682
2647;High;2022-07-18;10:50:54;95.783
2648;High;2022-07-18;11:20:54;99.687
2649;High;2022-07-18;11:50:54;102.9
2650;High;2022-07-18;12:20:54;102.088
2651;High;2022-07-18;12:50:54;101.685
2652;High;2022-07-18;01:20:54;100.083
2653;High;2022-07-18;01:50:54;87.733
2654;High;2022-07-18;02:20:54;96.168
2655;High;2022-07-18;02:50:54;98.11
2656;High;2022-07-18;03:20:54;96.748
2657;High;2022-07-18;03:50:54;97.72
2658;High;2022-07-18;04:20:54;98.307
2659;High;2022-07-18;04:50:54;97.916
2660;High;2022-07-18;05:20:54;101.282
2661;High;2022-07-18;05:50:54;101.484
2662;High;2022-07-18;06:20:54;103.717
2663;High;2022-07-18;06:50:54;102.29
2664;High;2022-07-18;07:20:54;97.916
2665;High;2022-07-18;07:50:54;94.444
2666;High;2022-07-18;08:20:54;83.935
2667;High;2022-07-18;08:50:54;74.619
2668;High;2022-07-18;09:20:54;62.598
2669;High;2022-07-18;09:50:54;57.268
2670;High;2022-07-18;10:20:54;55.711
2671;High;2022-07-18;10:50:54;55.364
2672;High;2022-07-18;11:20:54;55.189
2673;High;2022-07-18;11:50:54;56.404
2674;High;2022-07-19;12:20:54;58.303
2675;High;2022-07-19;12:50:54;58.647
2676;High;2022-07-19;01:20:54;58.303
2677;High;2022-07-19;01:50:54;56.23
2678;High;2022-07-19;02:20:54;58.131
2679;High;2022-07-19;02:50:54;57.958
2680;High;2022-07-19;03:20:54;57.785
2681;High;2022-07-19;03:50:54;57.785
2682;High;2022-07-19;04:20:54;57.958
2683;High;2022-07-19;04:50:54;57.614
2684;High;2022-07-19;05:20:54;56.923
2685;High;2022-07-19;05:50:54;57.441
2686;High;2022-07-19;06:20:54;57.268
2687;High;2022-07-19;06:50:54;57.958
2688;High;2022-07-19;07:20:54;58.476
2689;High;2022-07-19;07:50:54;58.476
2690;High;2022-07-19;08:20:54;58.131
2691;High;2022-07-19;08:50:54;58.993
2692;High;2022-07-19;09:20:54;57.785
2693;High;2022-07-19;09:50:54;81.797
2694;High;2022-07-19;10:20:54;94.444
2695;High;2022-07-19;10:50:54;99.291
2696;High;2022-07-19;11:20:54;103.512
2697;High;2022-07-19;11:50:54;105.994
2698;High;2022-07-19;12:20:54;105.161
2699;High;2022-07-19;12:50:54;104.54
2700;High;2022-07-19;01:20:54;102.9
2701;High;2022-07-19;01:50:54;89.938
2702;High;2022-07-19;02:20:54;98.503
2703;High;2022-07-19;02:50:54;100.483
2704;High;2022-07-19;03:20:54;100.882
2705;High;2022-07-19;03:50:54;102.9
2706;High;2022-07-19;04:20:54;102.088
2707;High;2022-07-19;04:50:54;103.923
2708;High;2022-07-19;05:20:54;106.205
2709;High;2022-07-19;05:50:54;106.414
2710;High;2022-07-19;06:20:54;105.37
2711;High;2022-07-19;06:50:54;105.37
2712;High;2022-07-19;07:20:54;99.291
2713;High;2022-07-19;07:50:54;93.493
2714;High;2022-07-19;08:20:54;74.964
2715;High;2022-07-19;08:50:54;75.139
2716;High;2022-07-19;09:20:54;65.851
2717;High;2022-07-19;09:50:54;63.968
2718;High;2022-07-19;10:20:54;63.455
2719;High;2022-07-19;10:50:54;62.94
2720;High;2022-07-19;11:20:54;62.94
2721;High;2022-07-19;11:50:54;62.254
2722;High;2022-07-20;12:20:54;61.398
2723;High;2022-07-20;12:50:54;59.851
2724;High;2022-07-20;01:20:54;60.883
2725;High;2022-07-20;01:50:54;57.441
2726;High;2022-07-20;02:20:54;56.75
2727;High;2022-07-20;02:50:54;55.711
2728;High;2022-07-20;03:20:54;54.669
2729;High;2022-07-20;03:50:54;53.973
2730;High;2022-07-20;04:20:54;53.449
2731;High;2022-07-20;04:50:54;53.274
2732;High;2022-07-20;05:20:54;52.925
2733;High;2022-07-20;05:50:54;52.925
2734;High;2022-07-20;06:20:54;52.925
2735;High;2022-07-20;06:50:54;54.842
2736;High;2022-07-20;07:20:54;58.303
2737;High;2022-07-20;07:50:54;57.958
2738;High;2022-07-20;08:20:54;59.68
2739;High;2022-07-20;08:50:54;65.509
2740;High;2022-07-20;09:20:54;62.598
2741;High;2022-07-20;09:50:54;77.225
2742;High;2022-07-20;10:20:54;87.368
2743;High;2022-07-20;10:50:54;93.873
2744;High;2022-07-20;11:20:54;97.331
2745;High;2022-07-20;11:50:54;100.083
2746;High;2022-07-20;12:20:54;101.685
2747;High;2022-07-20;12:50:54;92.363
2748;High;2022-07-20;01:20:54;100.483
2749;High;2022-07-20;01:50:54;95.4
2750;High;2022-07-20;02:20:54;84.654
2751;High;2022-07-20;02:50:54;68.421
2752;High;2022-07-20;03:20:54;75.139
2753;High;2022-07-20;03:50:54;62.083
2754;High;2022-07-20;04:20:54;74.098
2755;High;2022-07-20;04:50:54;66.022
2756;High;2022-07-20;05:20:54;63.282
2757;High;2022-07-20;05:50:54;58.993
2758;High;2022-07-20;06:20:54;59.68
2759;High;2022-07-20;06:50:54;55.189
2760;High;2022-07-20;07:20:54;57.958
2761;High;2022-07-20;07:50:54;59.164
2762;High;2022-07-20;08:20:54;59.337
2763;High;2022-07-20;08:50:54;57.268
2764;High;2022-07-20;09:20:54;55.711
2765;High;2022-07-20;09:50:54;55.537
2766;High;2022-07-20;10:20:54;55.189
2767;High;2022-07-20;10:50:54;55.884
2768;High;2022-07-20;11:20:54;54.842
2769;High;2022-07-20;11:50:54;54.842
2770;High;2022-07-21;12:20:54;55.537
2771;High;2022-07-21;12:50:54;56.404
2772;High;2022-07-21;01:20:54;55.189
2773;High;2022-07-21;01:50:54;55.537
2774;High;2022-07-21;02:20:54;55.711
2775;High;2022-07-21;02:50:54;55.537
2776;High;2022-07-21;03:20:54;55.537
2777;High;2022-07-21;03:50:54;54.669
2778;High;2022-07-21;04:20:54;54.322
2779;High;2022-07-21;04:50:54;53.623
2780;High;2022-07-21;05:20:54;52.925
2781;High;2022-07-21;05:50:54;53.274
2782;High;2022-07-21;06:20:54;52.05
2783;High;2022-07-21;06:50:54;52.576
2784;High;2022-07-21;07:20:54;53.623
2785;High;2022-07-21;07:50:54;54.322
2786;High;2022-07-21;08:20:54;54.669
2787;High;2022-07-21;08:50:54;52.925
2788;High;2022-07-21;09:20:54;54.147
2789;High;2022-07-21;09:50:54;59.508
2790;High;2022-07-21;10:20:54;64.139
2791;High;2022-07-21;10:50:54;76.006
2792;High;2022-07-21;11:20:54;77.4
2793;High;2022-07-21;11:50:54;79.326
2794;High;2022-07-21;12:20:54;83.221
2795;High;2022-07-21;12:50:54;79.151
2796;High;2022-07-21;01:20:54;88.65
2797;High;2022-07-21;01:50:54;78.975
2798;High;2022-07-21;02:20:54;87.004
2799;High;2022-07-21;02:50:54;86.823
2800;High;2022-07-21;03:20:54;88.466
2801;High;2022-07-21;03:50:54;88.65
2802;High;2022-07-21;04:20:54;85.014
2803;High;2022-07-21;04:50:54;91.8
2804;High;2022-07-21;05:20:54;83.399
2805;High;2022-07-21;05:50:54;97.331
2806;High;2022-07-21;06:20:54;93.682
2807;High;2022-07-21;06:50:54;90.495
2808;High;2022-07-21;07:20:54;87.186
2809;High;2022-07-21;07:50:54;84.115
2810;High;2022-07-21;08:20:54;74.619
2811;High;2022-07-21;08:50:54;65.851
2812;High;2022-07-21;09:20:54;56.23
2813;High;2022-07-21;09:50:54;53.623
2814;High;2022-07-21;10:20:54;52.05
2815;High;2022-07-21;10:50:54;51.523
2816;High;2022-07-21;11:20:54;50.819
2817;High;2022-07-21;11:50:54;49.937
2818;High;2022-07-22;12:20:54;49.582
2819;High;2022-07-22;12:50:54;50.113
2820;High;2022-07-22;01:20:54;50.643
2821;High;2022-07-22;01:50:54;51.874
2822;High;2022-07-22;02:20:54;50.29
2823;High;2022-07-22;02:50:54;52.576
2824;High;2022-07-22;03:20:54;49.582
2825;High;2022-07-22;03:50:54;49.404
2826;High;2022-07-22;04:20:54;51.523
2827;High;2022-07-22;04:50:54;52.225
2828;High;2022-07-22;05:20:54;53.274
2829;High;2022-07-22;05:50:54;54.322
2830;High;2022-07-22;06:20:54;54.842
2831;High;2022-07-22;06:50:54;55.884
2832;High;2022-07-22;07:20:54;56.23
2833;High;2022-07-22;07:50:54;56.923
2834;High;2022-07-22;08:20:54;57.441
2835;High;2022-07-22;08:50:54;57.268
2836;High;2022-07-22;09:20:54;57.268
2837;High;2022-07-22;09:50:54;77.4
2838;High;2022-07-22;10:20:54;84.834
2839;High;2022-07-22;10:50:54;90.124
2840;High;2022-07-22;11:20:54;91.987
2841;High;2022-07-22;11:50:54;95.59
2842;High;2022-07-22;12:20:54;96.361
2843;High;2022-07-22;12:50:54;95.59
2844;High;2022-07-22;01:20:54;94.633
2845;High;2022-07-22;01:50:54;82.508
2846;High;2022-07-22;02:20:54;90.68
2847;High;2022-07-22;02:50:54;91.053
2848;High;2022-07-22;03:20:54;91.425
2849;High;2022-07-22;03:50:54;92.926
2850;High;2022-07-22;04:20:54;92.926
2851;High;2022-07-22;04:50:54;96.361
2852;High;2022-07-22;05:20:54;98.897
2853;High;2022-07-22;05:50:54;95.783
2854;High;2022-07-22;06:20:54;88.099
2855;High;2022-07-22;06:50:54;75.139
2856;High;2022-07-22;07:20:54;71.512
2857;High;2022-07-22;07:50:54;66.537
2858;High;2022-07-22;08:20:54;64.652
2859;High;2022-07-22;08:50:54;62.425
2860;High;2022-07-22;09:20:54;59.68
2861;High;2022-07-22;09:50:54;60.195
2862;High;2022-07-22;10:20:54;59.508
2863;High;2022-07-22;10:50:54;58.647
2864;High;2022-07-22;11:20:54;58.476
2865;High;2022-07-22;11:50:54;57.614
2866;High;2022-07-23;12:20:54;56.923
2867;High;2022-07-23;12:50:54;57.441
2868;High;2022-07-23;01:20:54;58.303
2869;High;2022-07-23;01:50:54;56.75
2870;High;2022-07-23;02:20:54;55.364
2871;High;2022-07-23;02:50:54;54.147
2872;High;2022-07-23;03:20:54;52.576
2873;High;2022-07-23;03:50:54;55.189
2874;High;2022-07-23;04:20:54;52.576
2875;High;2022-07-23;04:50:54;49.404
2876;High;2022-07-23;05:20:54;51.346
2877;High;2022-07-23;05:50:54;53.798
2878;High;2022-07-23;06:20:54;55.537
2879;High;2022-07-23;06:50:54;55.537
2880;High;2022-07-23;07:20:54;57.268
2881;High;2022-07-23;07:50:54;59.337
2882;High;2022-07-23;08:20:54;62.254
2883;High;2022-07-23;08:50:54;60.712
2884;High;2022-07-23;09:20:54;59.508
2885;High;2022-07-23;09:50:54;74.271
2886;High;2022-07-23;10:20:54;79.326
2887;High;2022-07-23;10:50:54;89.2
2888;High;2022-07-23;11:20:54;89.755
2889;High;2022-07-23;11:50:54;85.554
2890;High;2022-07-23;12:20:54;87.004
2891;High;2022-07-23;12:50:54;92.174
2892;High;2022-07-23;01:20:54;93.115
2893;High;2022-07-23;01:50:54;84.295
2894;High;2022-07-23;02:20:54;84.654
2895;High;2022-07-23;02:50:54;91.987
2896;High;2022-07-23;03:20:54;89.569
2897;High;2022-07-23;03:50:54;81.266
2898;High;2022-07-23;04:20:54;76.876
2899;High;2022-07-23;04:50:54;82.33
2900;High;2022-07-23;05:20:54;70.137
2901;High;2022-07-23;05:50:54;93.115
2902;High;2022-07-23;06:20:54;85.194
2903;High;2022-07-23;06:50:54;89.017
2904;High;2022-07-23;07:20:54;88.65
2905;High;2022-07-23;07:50:54;66.708
2906;High;2022-07-23;08:20:54;59.337
2907;High;2022-07-23;08:50:54;57.785
2908;High;2022-07-23;09:20:54;56.057
2909;High;2022-07-23;09:50:54;54.322
2910;High;2022-07-23;10:20:54;54.495
2911;High;2022-07-23;10:50:54;53.623
2912;High;2022-07-23;11:20:54;51.523
2913;High;2022-07-23;11:50:54;51.172
2914;High;2022-07-24;12:20:54;52.576
2915;High;2022-07-24;12:50:54;50.643
2916;High;2022-07-24;01:20:54;49.937
2917;High;2022-07-24;01:50:54;48.339
2918;High;2022-07-24;02:20:54;48.16
2919;High;2022-07-24;02:50:54;48.16
2920;High;2022-07-24;03:20:54;47.266
2921;High;2022-07-24;03:50:54;46.728
2922;High;2022-07-24;04:20:54;45.828
2923;High;2022-07-24;04:50:54;45.828
2924;High;2022-07-24;05:20:54;44.742
2925;High;2022-07-24;05:50:54;44.379
2926;High;2022-07-24;06:20:54;44.922
2927;High;2022-07-24;06:50:54;45.828
2928;High;2022-07-24;07:20:54;45.828
2929;High;2022-07-24;07:50:54;46.908
2930;High;2022-07-24;08:20:54;46.908
2931;High;2022-07-24;08:50:54;47.088
2932;High;2022-07-24;09:20:54;47.802
2933;High;2022-07-24;09:50:54;72.199
2934;High;2022-07-24;10:20:54;81.797
2935;High;2022-07-24;10:50:54;87.733
2936;High;2022-07-24;11:20:54;89.384
2937;High;2022-07-24;11:50:54;93.682
2938;High;2022-07-24;12:20:54;95.016
2939;High;2022-07-24;12:50:54;95.207
2940;High;2022-07-24;01:20:54;93.682
2941;High;2022-07-24;01:50:54;81.442
2942;High;2022-07-24;02:20:54;89.2
2943;High;2022-07-24;02:50:54;91.425
2944;High;2022-07-24;03:20:54;93.682
2945;High;2022-07-24;03:50:54;94.444
2946;High;2022-07-24;04:20:54;94.633
2947;High;2022-07-24;04:50:54;97.72
2948;High;2022-07-24;05:20:54;99.291
2949;High;2022-07-24;05:50:54;98.503
2950;High;2022-07-24;06:20:54;100.683
2951;High;2022-07-24;06:50:54;98.503
2952;High;2022-07-24;07:20:54;95.4
2953;High;2022-07-24;07:50:54;91.425
2954;High;2022-07-24;08:20:54;84.295
2955;High;2022-07-24;08:50:54;71.168
2956;High;2022-07-24;09:20:54;60.712
2957;High;2022-07-24;09:50:54;56.577
2958;High;2022-07-24;10:20:54;54.669
2959;High;2022-07-24;10:50:54;55.189
2960;High;2022-07-24;11:20:54;53.798
2961;High;2022-07-24;11:50:54;56.057
2962;High;2022-07-25;12:20:54;58.131
2963;High;2022-07-25;12:50:54;57.614
2964;High;2022-07-25;01:20:54;57.614
2965;High;2022-07-25;01:50:54;57.268
2966;High;2022-07-25;02:20:54;56.23
2967;High;2022-07-25;02:50:54;55.364
2968;High;2022-07-25;03:20:54;57.441
2969;High;2022-07-25;03:50:54;57.958
2970;High;2022-07-25;04:20:54;56.75
2971;High;2022-07-25;04:50:54;57.268
2972;High;2022-07-25;05:20:54;57.785
2973;High;2022-07-25;05:50:54;55.364
2974;High;2022-07-25;06:20:54;54.842
2975;High;2022-07-25;06:50:54;55.189
2976;High;2022-07-25;07:20:54;56.23
2977;High;2022-07-25;07:50:54;56.057
2978;High;2022-07-25;08:20:54;57.958
2979;High;2022-07-25;08:50:54;58.303
2980;High;2022-07-25;09:20:54;58.476
2981;High;2022-07-25;09:50:54;77.923
2982;High;2022-07-25;10:20:54;89.938
2983;High;2022-07-25;10:50:54;92.737
2984;High;2022-07-25;11:20:54;95.783
2985;High;2022-07-25;11:50:54;99.885
2986;High;2022-07-25;12:20:54;99.687
2987;High;2022-07-25;12:50:54;97.72
2988;High;2022-07-25;01:20:54;96.361
2989;High;2022-07-25;01:50:54;87.733
2990;High;2022-07-25;02:20:54;90.124
2991;High;2022-07-25;02:50:54;93.115
2992;High;2022-07-25;03:20:54;83.579
2993;High;2022-07-25;03:50:54;75.484
2994;High;2022-07-25;04:20:54;74.098
2995;High;2022-07-25;04:50:54;72.028
2996;High;2022-07-25;05:20:54;76.876
2997;High;2022-07-25;05:50:54;76.703
2998;High;2022-07-25;06:20:54;74.098
2999;High;2022-07-25;06:50:54;80.206
3000;High;2022-07-25;07:20:54;71.512
3001;High;2022-07-25;07:50:54;75.139
3002;High;2022-07-25;08:20:54;65.851
3003;High;2022-07-25;08:50:54;60.195
3004;High;2022-07-25;09:20:54;58.476
3005;High;2022-07-25;09:50:54;57.441
3006;High;2022-07-25;10:20:54;56.404
3007;High;2022-07-25;10:50:54;54.669
3008;High;2022-07-25;11:20:54;53.798
3009;High;2022-07-25;11:50:54;52.75
3010;High;2022-07-26;12:20:54;53.798
3011;High;2022-07-26;12:50:54;52.576
3012;High;2022-07-26;01:20:54;51.172
3013;High;2022-07-26;01:50:54;51.172
3014;High;2022-07-26;02:20:54;50.29
3015;High;2022-07-26;02:50:54;50.29
3016;High;2022-07-26;03:20:54;49.937
3017;High;2022-07-26;03:50:54;50.643
3018;High;2022-07-26;04:20:54;50.29
3019;High;2022-07-26;04:50:54;49.937
3020;High;2022-07-26;05:20:54;49.582
3021;High;2022-07-26;05:50:54;49.228
3022;High;2022-07-26;06:20:54;49.582
3023;High;2022-07-26;06:50:54;50.29
3024;High;2022-07-26;07:20:54;51.523
3025;High;2022-07-26;07:50:54;50.819
3026;High;2022-07-26;08:20:54;51.523
3027;High;2022-07-26;08:50:54;52.05
3028;High;2022-07-26;09:20:54;49.759
3029;High;2022-07-26;09:50:54;54.322
3030;High;2022-07-26;10:20:54;51.172
3031;High;2022-07-26;10:50:54;74.964
3032;High;2022-07-26;11:20:54;81.266
3033;High;2022-07-26;11:50:54;86.823
3034;High;2022-07-26;12:20:54;86.459
3035;High;2022-07-26;12:50:54;88.099
3036;High;2022-07-26;01:20:54;83.399
3037;High;2022-07-26;01:50:54;79.151
3038;High;2022-07-26;02:20:54;79.326
3039;High;2022-07-26;02:50:54;80.206
3040;High;2022-07-26;03:20:54;77.923
3041;High;2022-07-26;03:50:54;78.449
3042;High;2022-07-26;04:20:54;84.474
3043;High;2022-07-26;04:50:54;73.062
3044;High;2022-07-26;05:20:54;82.686
3045;High;2022-07-26;05:50:54;81.09
3046;High;2022-07-26;06:20:54;85.735
3047;High;2022-07-26;06:50:54;76.181
3048;High;2022-07-26;07:20:54;79.151
3049;High;2022-07-26;07:50:54;74.271
3050;High;2022-07-26;08:20:54;59.337
3051;High;2022-07-26;08:50:54;52.75
3052;High;2022-07-26;09:20:54;51.346
3053;High;2022-07-26;09:50:54;50.113
3054;High;2022-07-26;10:20:54;49.404
3055;High;2022-07-26;10:50:54;49.582
3056;High;2022-07-26;11:20:54;48.339
3057;High;2022-07-26;11:50:54;47.982
3058;High;2022-07-27;12:20:54;47.982
3059;High;2022-07-27;12:50:54;47.802
3060;High;2022-07-27;01:20:54;46.908
3061;High;2022-07-27;01:50:54;48.16
3062;High;2022-07-27;02:20:54;47.802
3063;High;2022-07-27;02:50:54;46.728
3064;High;2022-07-27;03:20:54;44.922
3065;High;2022-07-27;03:50:54;43.831
3066;High;2022-07-27;04:20:54;43.648
3067;High;2022-07-27;04:50:54;44.922
3068;High;2022-07-27;05:20:54;43.466
3069;High;2022-07-27;05:50:54;43.648
3070;High;2022-07-27;06:20:54;43.831
3071;High;2022-07-27;06:50:54;46.908
3072;High;2022-07-27;07:20:54;45.828
3073;High;2022-07-27;07:50:54;46.369
3074;High;2022-07-27;08:20:54;50.466
3075;High;2022-07-27;08:50:54;52.75
3076;High;2022-07-27;09:20:54;55.364
3077;High;2022-07-27;09:50:54;57.785
3078;High;2022-07-27;10:20:54;72.028
3079;High;2022-07-27;10:50:54;84.834
3080;High;2022-07-27;11:20:54;91.24
3081;High;2022-07-27;11:50:54;91.8
3082;High;2022-07-27;12:20:54;93.115
3083;High;2022-07-27;12:50:54;80.911
3084;High;2022-07-27;01:20:54;85.194
3085;High;2022-07-27;01:50:54;76.528
3086;High;2022-07-27;02:20:54;80.911
3087;High;2022-07-27;02:50:54;85.554
3088;High;2022-07-27;03:20:54;85.194
3089;High;2022-07-27;03:50:54;88.65
3090;High;2022-07-27;04:20:54;86.097
3091;High;2022-07-27;04:50:54;85.915
3092;High;2022-07-27;05:20:54;89.384
3093;High;2022-07-27;05:50:54;90.68
3094;High;2022-07-27;06:20:54;91.987
3095;High;2022-07-27;06:50:54;89.569
3096;High;2022-07-27;07:20:54;90.495
3097;High;2022-07-27;07:50:54;81.442
3098;High;2022-07-27;08:20:54;69.793
3099;High;2022-07-27;08:50:54;55.711
3100;High;2022-07-27;09:20:54;51.172
3101;High;2022-07-27;09:50:54;49.228
3102;High;2022-07-27;10:20:54;47.624
3103;High;2022-07-27;10:50:54;47.802
3104;High;2022-07-27;11:20:54;47.624
3105;High;2022-07-27;11:50:54;47.088
3106;High;2022-07-28;12:20:54;47.088
3107;High;2022-07-28;12:50:54;46.548
3108;High;2022-07-28;01:20:54;47.446
3109;High;2022-07-28;01:50:54;47.802
3110;High;2022-07-28;02:20:54;48.517
3111;High;2022-07-28;02:50:54;47.446
3112;High;2022-07-28;03:20:54;46.008
3113;High;2022-07-28;03:50:54;47.088
3114;High;2022-07-28;04:20:54;48.16
3115;High;2022-07-28;04:50:54;47.446
3116;High;2022-07-28;05:20:54;47.982
3117;High;2022-07-28;05:50:54;47.446
3118;High;2022-07-28;06:20:54;47.266
3119;High;2022-07-28;06:50:54;47.624
3120;High;2022-07-28;07:20:54;49.05
3121;High;2022-07-28;07:50:54;50.643
3122;High;2022-07-28;08:20:54;50.995
3123;High;2022-07-28;08:50:54;50.113
3124;High;2022-07-28;09:20:54;50.819
3125;High;2022-07-28;09:50:54;70.308
3126;High;2022-07-28;10:20:54;80.911
3127;High;2022-07-28;10:50:54;76.528
3128;High;2022-07-28;11:20:54;88.099
3129;High;2022-07-28;11:50:54;87.186
3130;High;2022-07-28;12:20:54;90.124
3131;High;2022-07-28;12:50:54;92.55
3132;High;2022-07-28;01:20:54;91.987
3133;High;2022-07-28;01:50:54;80.559
3134;High;2022-07-28;02:20:54;84.834
3135;High;2022-07-28;02:50:54;88.65
3136;High;2022-07-28;03:20:54;80.911
3137;High;2022-07-28;03:50:54;77.574
3138;High;2022-07-28;04:20:54;64.652
3139;High;2022-07-28;04:50:54;55.364
3140;High;2022-07-28;05:20:54;59.68
3141;High;2022-07-28;05:50:54;58.303
3142;High;2022-07-28;06:20:54;67.05
3143;High;2022-07-28;06:50:54;78.098
3144;High;2022-07-28;07:20:54;67.906
3145;High;2022-07-28;07:50:54;56.577
3146;High;2022-07-28;08:20:54;52.225
3147;High;2022-07-28;08:50:54;53.449
3148;High;2022-07-28;09:20:54;50.643
3149;High;2022-07-28;09:50:54;49.404
3150;High;2022-07-28;10:20:54;49.404
3151;High;2022-07-28;10:50:54;50.29
3152;High;2022-07-28;11:20:54;50.819
3153;High;2022-07-28;11:50:54;50.995
3154;High;2022-07-29;12:20:54;50.819
3155;High;2022-07-29;12:50:54;49.759
3156;High;2022-07-29;01:20:54;48.517
3157;High;2022-07-29;01:50:54;49.404
3158;High;2022-07-29;02:20:54;49.582
3159;High;2022-07-29;02:50:54;49.228
3160;High;2022-07-29;03:20:54;49.759
3161;High;2022-07-29;03:50:54;50.113
3162;High;2022-07-29;04:20:54;50.113
3163;High;2022-07-29;04:50:54;49.937
3164;High;2022-07-29;05:20:54;49.404
3165;High;2022-07-29;05:50:54;47.982
3166;High;2022-07-29;06:20:54;47.088
3167;High;2022-07-29;06:50:54;50.466
3168;High;2022-07-29;07:20:54;50.819
3169;High;2022-07-29;07:50:54;49.582
3170;High;2022-07-29;08:20:54;53.274
3171;High;2022-07-29;08:50:54;60.024
3172;High;2022-07-29;09:20:54;64.139
3173;High;2022-07-29;09:50:54;69.793
3174;High;2022-07-29;10:20:54;68.934
3175;High;2022-07-29;10:50:54;62.254
3176;High;2022-07-29;11:20:54;52.576
3177;High;2022-07-29;11:50:54;52.75
3178;High;2022-07-29;12:20:54;50.643
3179;High;2022-07-29;12:50:54;56.577
3180;High;2022-07-29;01:20:54;58.476
3181;High;2022-07-29;01:50:54;55.364
3182;High;2022-07-29;02:20:54;54.842
3183;High;2022-07-29;02:50:54;57.096
3184;High;2022-07-29;03:20:54;54.495
3185;High;2022-07-29;03:50:54;53.798
3186;High;2022-07-29;04:20:54;55.537
3187;High;2022-07-29;04:50:54;58.82
3188;High;2022-07-29;05:20:54;55.017
3189;High;2022-07-29;05:50:54;62.083
3190;High;2022-07-29;06:20:54;77.749
3191;High;2022-07-29;06:50:54;54.147
3192;High;2022-07-29;07:20:54;51.874
3193;High;2022-07-29;07:50:54;50.113
3194;High;2022-07-29;08:20:54;48.871
3195;High;2022-07-29;08:50:54;48.339
3196;High;2022-07-29;09:20:54;47.802
3197;High;2022-07-29;09:50:54;47.266
3198;High;2022-07-29;10:20:54;47.624
3199;High;2022-07-29;10:50:54;47.088
3200;High;2022-07-29;11:20:54;46.188
3201;High;2022-07-29;11:50:54;46.188
3202;High;2022-07-30;12:20:54;46.008
3203;High;2022-07-30;12:50:54;46.188
3204;High;2022-07-30;01:20:54;47.088
3205;High;2022-07-30;01:50:54;46.369
3206;High;2022-07-30;02:20:54;46.908
3207;High;2022-07-30;02:50:54;46.548
3208;High;2022-07-30;03:20:54;42.732
3209;High;2022-07-30;03:50:54;42.179
3210;High;2022-07-30;04:20:54;41.625
3211;High;2022-07-30;04:50:54;40.696
3212;High;2022-07-30;05:20:54;41.067
3213;High;2022-07-30;05:50:54;41.439
3214;High;2022-07-30;06:20:54;41.81
3215;High;2022-07-30;06:50:54;42.179
3216;High;2022-07-30;07:20:54;42.548
3217;High;2022-07-30;07:50:54;42.548
3218;High;2022-07-30;08:20:54;42.363
3219;High;2022-07-30;08:50:54;43.831
3220;High;2022-07-30;09:20:54;46.548
3221;High;2022-07-30;09:50:54;49.937
3222;High;2022-07-30;10:20:54;63.626
3223;High;2022-07-30;10:50:54;66.708
3224;High;2022-07-30;11:20:54;62.425
3225;High;2022-07-30;11:50:54;73.753
3226;High;2022-07-30;12:20:54;62.769
3227;High;2022-07-30;12:50:54;78.098
3228;High;2022-07-30;01:20:54;76.876
3229;High;2022-07-30;01:50:54;63.111
3230;High;2022-07-30;02:20:54;69.107
3231;High;2022-07-30;02:50:54;82.33
3232;High;2022-07-30;03:20:54;67.906
3233;High;2022-07-30;03:50:54;72.545
3234;High;2022-07-30;04:20:54;86.277
3235;High;2022-07-30;04:50:54;85.014
3236;High;2022-07-30;05:20:54;89.755
